FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
NFulton,NFulton,80952,14640,654,130112,218618,1188,211064,233258,1842,96246,349918,446164
NFulton,Roswell,17850,3262,148,23777,49506,279,41627,52768,427,21260,73562,94822
NFulton,SandySprings,7391,1317,283,2926,6257,167,10317,7574,450,8991,9350,18341
NFulton,Buckhead,2734,421,342,400,940,66,3134,1361,408,3497,1406,4903
NFulton,NWAtlanta,413,74,66,64,182,13,477,256,79,553,259,812
NFulton,NEAtlanta,1582,289,352,213,779,98,1795,1068,450,2223,1090,3313
NFulton,SWAtlanta,300,68,67,62,90,13,362,158,80,435,165,600
NFulton,CBDAtlanta,802,169,561,134,412,101,936,581,662,1532,647,2179
NFulton,SEAtlanta,263,82,49,55,101,6,318,183,55,394,162,556
NFulton,SFulton,82,19,2,16,30,1,98,49,3,103,47,150
NFulton,Tri-Cities,218,74,34,44,57,8,262,131,42,326,109,435
NFulton,Shannon,79,16,7,22,88,2,101,104,9,102,112,214
NFulton,WCherokee,509,89,0,129,419,0,638,508,0,598,548,1146
NFulton,NCherokee,428,79,0,129,258,0,557,337,0,507,387,894
NFulton,ECentCherokee,7316,1342,1,4432,12280,6,11748,13622,7,8659,16718,25377
NFulton,Woodstock,3691,714,3,2540,5989,8,6231,6703,11,4408,8537,12945
NFulton,Airport,68,25,34,12,5,3,80,30,37,127,20,147
NFulton,NEClayton,149,50,4,24,83,2,173,133,6,203,109,312
NFulton,Riverdale,86,25,6,13,30,1,99,55,7,117,44,161
NFulton,SClayton,70,19,2,16,31,2,86,50,4,91,49,140
NFulton,NWCobb,1566,288,1,483,1047,9,2049,1335,10,1855,1539,3394
NFulton,NECobb,5275,959,6,3597,9095,20,8872,10054,26,6240,12712,18952
NFulton,SWCobb,272,54,1,59,106,2,331,160,3,327,167,494
NFulton,Marietta,872,181,1,266,608,12,1138,789,13,1054,886,1940
NFulton,Cumberland,1841,306,15,350,827,9,2191,1133,24,2162,1186,3348
NFulton,SCobb,396,57,7,92,143,1,488,200,8,460,236,696
NFulton,Chamblee,4487,794,210,1504,3983,56,5991,4777,266,5491,5543,11034
NFulton,NWDeKalb,1011,169,48,177,957,51,1188,1126,99,1228,1185,2413
NFulton,NEDeKalb,1344,233,34,401,1008,10,1745,1241,44,1611,1419,3030
NFulton,Atlanta-DeKalb,139,25,23,33,41,5,172,66,28,187,79,266
NFulton,Decatur,133,23,27,26,77,14,159,100,41,183,117,300
NFulton,SWDeKalb,280,58,46,56,145,16,336,203,62,384,217,601
NFulton,SEDeKalb,278,46,17,49,143,2,327,189,19,341,194,535
NFulton,SDeKalb,197,44,16,63,101,2,260,145,18,257,166,423
NFulton,WDouglas,60,4,1,14,30,1,74,34,2,65,45,110
NFulton,EDouglas,126,23,2,32,75,2,158,98,4,151,109,260
NFulton,WFayette,14,1,0,8,14,0,22,15,0,15,22,37
NFulton,EFayette,40,11,0,15,31,0,55,42,0,51,46,97
NFulton,NGwinnett,5368,962,4,2656,7220,13,8024,8182,17,6334,9889,16223
NFulton,CentGwinnett,8915,1743,12,8760,20382,25,17675,22125,37,10670,29167,39837
NFulton,EGwinnett,822,135,1,163,412,3,985,547,4,958,578,1536
NFulton,Norcross,7102,1354,24,4949,12240,36,12051,13594,60,8480,17225,25705
NFulton,Lilburn,876,147,3,385,989,11,1261,1136,14,1026,1385,2411
NFulton,Snellville,847,152,3,226,491,4,1073,643,7,1002,721,1723
NFulton,NHenry,81,15,1,23,29,0,104,44,1,97,52,149
NFulton,EHenry,42,9,1,13,14,0,55,23,1,52,27,79
NFulton,SHenry,41,14,0,19,27,0,60,41,0,55,46,101
NFulton,SRockdale,59,6,0,18,20,0,77,26,0,65,38,103
NFulton,NRockdale,85,15,0,23,47,1,108,62,1,100,71,171
NFulton,NBarrow,290,46,0,53,65,0,343,111,0,336,118,454
NFulton,SBarrow,212,33,0,45,107,0,257,140,0,245,152,397
NFulton,NWBartow,48,7,0,16,36,0,64,43,0,55,52,107
NFulton,NEBartow,80,18,0,35,39,0,115,57,0,98,74,172
NFulton,SWBartow,81,12,0,19,72,0,100,84,0,93,91,184
NFulton,Cartersville,240,40,0,54,146,0,294,186,0,280,200,480
NFulton,NECarroll,10,2,0,4,6,0,14,8,0,12,10,22
NFulton,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NFulton,CentralCarroll,3,0,0,1,7,0,4,7,0,3,8,11
NFulton,SECarroll,1,0,0,0,0,0,1,0,0,1,0,1
NFulton,WCoweta,5,1,0,1,1,0,6,2,0,6,2,8
NFulton,NCoweta,16,6,1,7,33,0,23,39,1,23,40,63
NFulton,SCoweta,1,0,0,0,1,0,1,1,0,1,1,2
NFulton,SECoweta,0,2,0,0,0,0,0,2,0,2,0,2
NFulton,NForsyth,4025,629,1,694,1997,1,4719,2626,2,4655,2692,7347
NFulton,Cumming,12426,2203,17,5162,14305,24,17588,16508,41,14646,19491,34137
NFulton,SForsyth,16271,3076,47,18495,41076,86,34766,44152,133,19394,59657,79051
NFulton,NHall,237,47,0,50,103,0,287,150,0,284,153,437
NFulton,Gainesville,595,113,0,120,209,0,715,322,0,708,329,1037
NFulton,SHall,798,140,0,163,274,0,961,414,0,938,437,1375
NFulton,WNewton,84,19,0,14,18,0,98,37,0,103,32,135
NFulton,ENewton,7,1,0,6,11,0,13,12,0,8,17,25
NFulton,NPaulding,137,22,0,28,96,0,165,118,0,159,124,283
NFulton,WPaulding,26,3,0,18,35,0,44,38,0,29,53,82
NFulton,EPaulding,262,28,0,73,172,0,335,200,0,290,245,535
NFulton,NSpalding,3,3,0,1,1,0,4,4,0,6,2,8
NFulton,SSpalding,1,0,0,1,1,0,2,1,0,1,2,3
NFulton,WWalton,222,24,0,46,77,1,268,101,1,246,124,370
NFulton,EWalton,111,20,0,28,88,0,139,108,0,131,116,247
Roswell,NFulton,18168,3405,145,23860,49727,272,42028,53132,417,21718,73859,95577
Roswell,Roswell,29510,5131,207,61820,114119,384,91330,119250,591,34848,176323,211171
Roswell,SandySprings,7535,1272,206,6919,13929,231,14454,15201,437,9013,21079,30092
Roswell,Buckhead,2353,349,316,453,1186,74,2806,1535,390,3018,1713,4731
Roswell,NWAtlanta,361,64,53,57,112,8,418,176,61,478,177,655
Roswell,NEAtlanta,1237,214,307,236,754,144,1473,968,451,1758,1134,2892
Roswell,SWAtlanta,244,52,29,56,80,25,300,132,54,325,161,486
Roswell,CBDAtlanta,703,134,605,93,265,98,796,399,703,1442,456,1898
Roswell,SEAtlanta,197,50,32,48,92,11,245,142,43,279,151,430
Roswell,SFulton,53,7,1,19,92,0,72,99,1,61,111,172
Roswell,Tri-Cities,230,56,26,21,110,5,251,166,31,312,136,448
Roswell,Shannon,56,7,1,19,42,1,75,49,2,64,62,126
Roswell,WCherokee,240,34,0,54,124,0,294,158,0,274,178,452
Roswell,NCherokee,157,14,0,43,100,0,200,114,0,171,143,314
Roswell,ECentCherokee,2706,471,1,1253,3901,0,3959,4372,1,3178,5154,8332
Roswell,Woodstock,2898,490,7,1778,4642,6,4676,5132,13,3395,6426,9821
Roswell,Airport,80,19,32,11,5,1,91,24,33,131,17,148
Roswell,NEClayton,113,36,2,30,31,3,143,67,5,151,64,215
Roswell,Riverdale,65,23,5,10,13,0,75,36,5,93,23,116
Roswell,SClayton,51,10,0,10,30,0,61,40,0,61,40,101
Roswell,NWCobb,1363,265,0,494,1306,12,1857,1571,12,1628,1812,3440
Roswell,NECobb,6306,1131,13,7372,17773,20,13678,18904,33,7450,25165,32615
Roswell,SWCobb,252,47,0,63,89,0,315,136,0,299,152,451
Roswell,Marietta,910,159,0,370,1042,10,1280,1201,10,1069,1422,2491
Roswell,Cumberland,1779,314,17,582,1491,6,2361,1805,23,2110,2079,4189
Roswell,SCobb,330,49,3,88,253,0,418,302,3,382,341,723
Roswell,Chamblee,3814,659,124,2567,5938,77,6381,6597,201,4597,8582,13179
Roswell,NWDeKalb,736,129,36,222,738,51,958,867,87,901,1011,1912
Roswell,NEDeKalb,956,177,9,439,926,11,1395,1103,20,1142,1376,2518
Roswell,Atlanta-DeKalb,88,13,10,19,67,3,107,80,13,111,89,200
Roswell,Decatur,103,14,12,19,64,9,122,78,21,129,92,221
Roswell,SWDeKalb,181,32,16,38,105,4,219,137,20,229,147,376
Roswell,SEDeKalb,176,30,6,62,127,2,238,157,8,212,191,403
Roswell,SDeKalb,160,23,0,38,81,1,198,104,1,183,120,303
Roswell,WDouglas,41,11,0,16,50,0,57,61,0,52,66,118
Roswell,EDouglas,119,14,0,32,42,0,151,56,0,133,74,207
Roswell,WFayette,16,0,0,11,11,0,27,11,0,16,22,38
Roswell,EFayette,24,9,0,14,23,0,38,32,0,33,37,70
Roswell,NGwinnett,1175,220,0,311,750,0,1486,970,0,1395,1061,2456
Roswell,CentGwinnett,2221,433,3,1378,3370,4,3599,3803,7,2657,4752,7409
Roswell,EGwinnett,325,51,0,57,203,0,382,254,0,376,260,636
Roswell,Norcross,5044,917,15,4915,11796,12,9959,12713,27,5976,16723,22699
Roswell,Lilburn,525,89,0,245,521,0,770,610,0,614,766,1380
Roswell,Snellville,340,57,0,71,231,0,411,288,0,397,302,699
Roswell,NHenry,48,9,0,16,22,0,64,31,0,57,38,95
Roswell,EHenry,27,10,0,7,13,0,34,23,0,37,20,57
Roswell,SHenry,37,8,1,16,44,0,53,52,1,46,60,106
Roswell,SRockdale,42,6,0,10,6,0,52,12,0,48,16,64
Roswell,NRockdale,45,3,0,15,54,0,60,57,0,48,69,117
Roswell,NBarrow,105,18,0,23,70,0,128,88,0,123,93,216
Roswell,SBarrow,69,4,0,20,38,0,89,42,0,73,58,131
Roswell,NWBartow,46,9,0,8,9,0,54,18,0,55,17,72
Roswell,NEBartow,45,6,0,24,28,0,69,34,0,51,52,103
Roswell,SWBartow,58,13,0,22,52,0,80,65,0,71,74,145
Roswell,Cartersville,193,37,0,52,108,0,245,145,0,230,160,390
Roswell,NECarroll,9,0,0,4,4,0,13,4,0,9,8,17
Roswell,WCarroll,1,0,0,0,0,0,1,0,0,1,0,1
Roswell,CentralCarroll,4,2,0,2,0,0,6,2,0,6,2,8
Roswell,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
Roswell,WCoweta,3,0,0,0,0,0,3,0,0,3,0,3
Roswell,NCoweta,17,2,0,9,11,0,26,13,0,19,20,39
Roswell,SCoweta,0,0,0,2,1,0,2,1,0,0,3,3
Roswell,SECoweta,3,0,0,1,0,0,4,0,0,3,1,4
Roswell,NForsyth,1146,170,1,172,531,0,1318,701,1,1317,703,2020
Roswell,Cumming,2890,460,0,697,2201,1,3587,2661,1,3350,2899,6249
Roswell,SForsyth,2385,478,2,1334,3822,7,3719,4300,9,2865,5163,8028
Roswell,NHall,61,11,0,19,54,0,80,65,0,72,73,145
Roswell,Gainesville,178,30,0,24,73,0,202,103,0,208,97,305
Roswell,SHall,180,35,0,31,93,0,211,128,0,215,124,339
Roswell,WNewton,37,7,0,11,35,0,48,42,0,44,46,90
Roswell,ENewton,1,1,0,0,1,0,1,2,0,2,1,3
Roswell,NPaulding,119,14,0,39,52,0,158,66,0,133,91,224
Roswell,WPaulding,18,4,0,8,29,0,26,33,0,22,37,59
Roswell,EPaulding,245,45,0,47,94,0,292,139,0,290,141,431
Roswell,NSpalding,3,1,0,2,1,0,5,2,0,4,3,7
Roswell,SSpalding,2,1,0,0,0,0,2,1,0,3,0,3
Roswell,WWalton,75,9,0,12,37,0,87,46,0,84,49,133
Roswell,EWalton,42,10,0,14,16,0,56,26,0,52,30,82
SandySprings,NFulton,7580,1338,294,2957,6291,159,10537,7629,453,9212,9407,18619
SandySprings,Roswell,7990,1325,214,6994,14022,229,14984,15347,443,9529,21245,30774
SandySprings,SandySprings,49577,7517,1359,90408,111173,1601,139985,118690,2960,58453,203182,261635
SandySprings,Buckhead,11940,1734,1197,9391,14579,627,21331,16313,1824,14871,24597,39468
SandySprings,NWAtlanta,1832,350,458,600,1008,110,2432,1358,568,2640,1718,4358
SandySprings,NEAtlanta,5524,900,1648,1673,2823,515,7197,3723,2163,8072,5011,13083
SandySprings,SWAtlanta,1436,256,590,277,340,140,1713,596,730,2282,757,3039
SandySprings,CBDAtlanta,2475,501,2131,534,1061,478,3009,1562,2609,5107,2073,7180
SandySprings,SEAtlanta,1103,281,534,199,341,102,1302,622,636,1918,642,2560
SandySprings,SFulton,441,87,40,87,129,15,528,216,55,568,231,799
SandySprings,Tri-Cities,854,214,331,82,186,50,936,400,381,1399,318,1717
SandySprings,Shannon,541,113,129,59,133,20,600,246,149,783,212,995
SandySprings,WCherokee,190,32,0,34,50,0,224,82,0,222,84,306
SandySprings,NCherokee,86,18,0,28,54,0,114,72,0,104,82,186
SandySprings,ECentCherokee,1509,274,5,373,979,3,1882,1253,8,1788,1355,3143
SandySprings,Woodstock,1920,303,7,469,990,12,2389,1293,19,2230,1471,3701
SandySprings,Airport,245,69,137,17,56,8,262,125,145,451,81,532
SandySprings,NEClayton,532,164,58,74,129,8,606,293,66,754,211,965
SandySprings,Riverdale,394,117,117,40,72,9,434,189,126,628,121,749
SandySprings,SClayton,292,88,27,55,168,5,347,256,32,407,228,635
SandySprings,NWCobb,2163,390,18,447,948,13,2610,1338,31,2571,1408,3979
SandySprings,NECobb,8073,1397,63,6819,13671,84,14892,15068,147,9533,20574,30107
SandySprings,SWCobb,818,129,7,214,359,8,1032,488,15,954,581,1535
SandySprings,Marietta,1685,309,17,890,1580,14,2575,1889,31,2011,2484,4495
SandySprings,Cumberland,8386,1300,93,7162,10090,94,15548,11390,187,9779,17346,27125
SandySprings,SCobb,1930,297,72,689,1554,18,2619,1851,90,2299,2261,4560
SandySprings,Chamblee,20936,3438,746,30706,42731,719,51642,46169,1465,25120,74156,99276
SandySprings,NWDeKalb,2929,440,242,1182,1998,100,4111,2438,342,3611,3280,6891
SandySprings,NEDeKalb,4102,689,217,1706,2911,85,5808,3600,302,5008,4702,9710
SandySprings,Atlanta-DeKalb,579,104,188,119,237,44,698,341,232,871,400,1271
SandySprings,Decatur,513,82,143,125,194,28,638,276,171,738,347,1085
SandySprings,SWDeKalb,1345,249,304,183,414,66,1528,663,370,1898,663,2561
SandySprings,SEDeKalb,1384,226,212,140,403,31,1524,629,243,1822,574,2396
SandySprings,SDeKalb,868,165,116,130,211,20,998,376,136,1149,361,1510
SandySprings,WDouglas,343,64,9,64,167,2,407,231,11,416,233,649
SandySprings,EDouglas,620,102,37,111,158,24,731,260,61,759,293,1052
SandySprings,WFayette,105,13,2,34,32,4,139,45,6,120,70,190
SandySprings,EFayette,155,41,11,31,39,2,186,80,13,207,72,279
SandySprings,NGwinnett,2040,319,20,265,558,15,2305,877,35,2379,838,3217
SandySprings,CentGwinnett,3379,575,74,796,1697,67,4175,2272,141,4028,2560,6588
SandySprings,EGwinnett,753,126,3,95,209,2,848,335,5,882,306,1188
SandySprings,Norcross,6309,1103,130,4598,9362,117,10907,10465,247,7542,14077,21619
SandySprings,Lilburn,1235,185,29,363,830,21,1598,1015,50,1449,1214,2663
SandySprings,Snellville,885,151,16,164,421,9,1049,572,25,1052,594,1646
SandySprings,NHenry,319,93,27,56,82,5,375,175,32,439,143,582
SandySprings,EHenry,177,31,1,28,42,4,205,73,5,209,74,283
SandySprings,SHenry,252,56,8,31,87,3,283,143,11,316,121,437
SandySprings,SRockdale,176,30,9,43,73,1,219,103,10,215,117,332
SandySprings,NRockdale,215,45,13,38,74,2,253,119,15,273,114,387
SandySprings,NBarrow,184,33,0,29,71,0,213,104,0,217,100,317
SandySprings,SBarrow,177,29,0,32,56,0,209,85,0,206,88,294
SandySprings,NWBartow,70,10,0,16,14,0,86,24,0,80,30,110
SandySprings,NEBartow,55,10,0,23,26,0,78,36,0,65,49,114
SandySprings,SWBartow,93,16,0,29,46,0,122,62,0,109,75,184
SandySprings,Cartersville,308,51,1,74,134,0,382,185,1,360,208,568
SandySprings,NECarroll,59,13,0,17,34,0,76,47,0,72,51,123
SandySprings,WCarroll,2,1,0,3,5,0,5,6,0,3,8,11
SandySprings,CentralCarroll,38,6,0,13,10,0,51,16,0,44,23,67
SandySprings,SECarroll,6,0,0,5,2,0,11,2,0,6,7,13
SandySprings,WCoweta,28,5,0,8,6,0,36,11,0,33,14,47
SandySprings,NCoweta,158,34,11,29,67,5,187,101,16,203,101,304
SandySprings,SCoweta,6,0,0,5,6,0,11,6,0,6,11,17
SandySprings,SECoweta,20,4,1,1,14,1,21,18,2,25,16,41
SandySprings,NForsyth,757,161,1,154,360,1,911,521,2,919,515,1434
SandySprings,Cumming,2217,364,14,379,1036,22,2596,1400,36,2595,1437,4032
SandySprings,SForsyth,1527,281,35,385,949,31,1912,1230,66,1843,1365,3208
SandySprings,NHall,67,9,0,14,35,0,81,44,0,76,49,125
SandySprings,Gainesville,139,18,0,42,81,0,181,99,0,157,123,280
SandySprings,SHall,319,58,1,51,136,1,370,194,2,378,188,566
SandySprings,WNewton,233,55,11,51,90,2,284,145,13,299,143,442
SandySprings,ENewton,39,1,0,3,1,0,42,2,0,40,4,44
SandySprings,NPaulding,247,42,0,57,78,0,304,120,0,289,135,424
SandySprings,WPaulding,94,12,0,16,78,0,110,90,0,106,94,200
SandySprings,EPaulding,750,109,6,108,240,5,858,349,11,865,353,1218
SandySprings,NSpalding,31,16,2,6,17,0,37,33,2,49,23,72
SandySprings,SSpalding,17,3,0,7,6,0,24,9,0,20,13,33
SandySprings,WWalton,157,27,1,33,70,1,190,97,2,185,104,289
SandySprings,EWalton,67,17,0,19,31,0,86,48,0,84,50,134
Buckhead,NFulton,2695,400,339,408,1014,76,3103,1414,415,3434,1498,4932
Buckhead,Roswell,2162,365,308,446,1093,84,2608,1458,392,2835,1623,4458
Buckhead,SandySprings,11872,1697,1206,9328,14941,600,21200,16638,1806,14775,24869,39644
Buckhead,Buckhead,47300,6131,2762,89883,79969,3078,137183,86100,5840,56193,172930,229123
Buckhead,NWAtlanta,5185,938,685,7419,9124,532,12604,10062,1217,6808,17075,23883
Buckhead,NEAtlanta,16168,2138,2001,20212,18957,1566,36380,21095,3567,20307,40735,61042
Buckhead,SWAtlanta,2852,506,1017,1261,2130,602,4113,2636,1619,4375,3993,8368
Buckhead,CBDAtlanta,6358,1016,3025,3937,4661,1637,10295,5677,4662,10399,10235,20634
Buckhead,SEAtlanta,2421,581,820,1055,2181,446,3476,2762,1266,3822,3682,7504
Buckhead,SFulton,684,130,78,183,452,8,867,582,86,892,643,1535
Buckhead,Tri-Cities,1925,398,753,322,880,248,2247,1278,1001,3076,1450,4526
Buckhead,Shannon,1019,249,279,123,518,44,1142,767,323,1547,685,2232
Buckhead,WCherokee,93,12,0,38,119,0,131,131,0,105,157,262
Buckhead,NCherokee,43,5,0,17,50,0,60,55,0,48,67,115
Buckhead,ECentCherokee,584,123,3,157,444,2,741,567,5,710,603,1313
Buckhead,Woodstock,973,149,11,158,501,4,1131,650,15,1133,663,1796
Buckhead,Airport,661,141,415,55,139,28,716,280,443,1217,222,1439
Buckhead,NEClayton,1098,252,115,206,506,22,1304,758,137,1465,734,2199
Buckhead,Riverdale,786,244,155,100,342,32,886,586,187,1185,474,1659
Buckhead,SClayton,575,155,46,78,246,26,653,401,72,776,350,1126
Buckhead,NWCobb,1839,350,30,399,928,18,2238,1278,48,2219,1345,3564
Buckhead,NECobb,2867,490,64,1284,2646,25,4151,3136,89,3421,3955,7376
Buckhead,SWCobb,772,146,13,248,646,9,1020,792,22,931,903,1834
Buckhead,Marietta,1532,292,49,694,1266,41,2226,1558,90,1873,2001,3874
Buckhead,Cumberland,9083,1303,234,9182,12432,241,18265,13735,475,10620,21855,32475
Buckhead,SCobb,2563,418,148,1350,2810,57,3913,3228,205,3129,4217,7346
Buckhead,Chamblee,12966,2105,1478,13606,22050,1232,26572,24155,2710,16549,36888,53437
Buckhead,NWDeKalb,6281,1010,347,7398,9509,398,13679,10519,745,7638,17305,24943
Buckhead,NEDeKalb,4613,836,494,1975,3846,222,6588,4682,716,5943,6043,11986
Buckhead,Atlanta-DeKalb,1151,202,232,778,1211,128,1929,1413,360,1585,2117,3702
Buckhead,Decatur,982,122,211,526,707,121,1508,829,332,1315,1354,2669
Buckhead,SWDeKalb,2168,407,557,637,1505,158,2805,1912,715,3132,2300,5432
Buckhead,SEDeKalb,1906,344,434,298,796,97,2204,1140,531,2684,1191,3875
Buckhead,SDeKalb,1527,352,195,309,817,35,1836,1169,230,2074,1161,3235
Buckhead,WDouglas,496,71,27,103,233,4,599,304,31,594,340,934
Buckhead,EDouglas,894,146,60,252,532,13,1146,678,73,1100,797,1897
Buckhead,WFayette,191,36,16,43,117,2,234,153,18,243,162,405
Buckhead,EFayette,327,90,22,60,177,2,387,267,24,439,239,678
Buckhead,NGwinnett,1554,299,28,198,577,10,1752,876,38,1881,785,2666
Buckhead,CentGwinnett,2959,543,122,394,1188,51,3353,1731,173,3624,1633,5257
Buckhead,EGwinnett,617,117,2,83,259,1,700,376,3,736,343,1079
Buckhead,Norcross,4159,687,280,1090,3110,154,5249,3797,434,5126,4354,9480
Buckhead,Lilburn,1205,202,49,301,862,8,1506,1064,57,1456,1171,2627
Buckhead,Snellville,899,175,25,177,617,11,1076,792,36,1099,805,1904
Buckhead,NHenry,586,139,43,103,272,8,689,411,51,768,383,1151
Buckhead,EHenry,233,61,11,57,100,2,290,161,13,305,159,464
Buckhead,SHenry,444,115,21,80,186,0,524,301,21,580,266,846
Buckhead,SRockdale,258,63,10,39,116,2,297,179,12,331,157,488
Buckhead,NRockdale,236,60,23,43,101,2,279,161,25,319,146,465
Buckhead,NBarrow,138,31,0,38,59,0,176,90,0,169,97,266
Buckhead,SBarrow,134,19,0,36,59,0,170,78,0,153,95,248
Buckhead,NWBartow,42,11,0,15,29,0,57,40,0,53,44,97
Buckhead,NEBartow,45,8,1,19,43,0,64,51,1,54,62,116
Buckhead,SWBartow,82,20,0,25,108,0,107,128,0,102,133,235
Buckhead,Cartersville,223,46,1,46,148,0,269,194,1,270,194,464
Buckhead,NECarroll,94,19,3,36,98,0,130,117,3,116,134,250
Buckhead,WCarroll,8,2,0,7,14,0,15,16,0,10,21,31
Buckhead,CentralCarroll,57,5,1,18,60,0,75,65,1,63,78,141
Buckhead,SECarroll,7,3,0,1,8,0,8,11,0,10,9,19
Buckhead,WCoweta,54,8,1,12,51,1,66,59,2,63,64,127
Buckhead,NCoweta,345,72,33,54,230,1,399,302,34,450,285,735
Buckhead,SCoweta,24,5,0,14,31,0,38,36,0,29,45,74
Buckhead,SECoweta,32,5,1,17,67,1,49,72,2,38,85,123
Buckhead,NForsyth,275,48,2,70,263,1,345,311,3,325,334,659
Buckhead,Cumming,760,114,20,146,573,6,906,687,26,894,725,1619
Buckhead,SForsyth,558,100,41,100,205,22,658,305,63,699,327,1026
Buckhead,NHall,38,2,0,9,17,0,47,19,0,40,26,66
Buckhead,Gainesville,114,14,0,23,66,0,137,80,0,128,89,217
Buckhead,SHall,287,48,3,57,121,1,344,169,4,338,179,517
Buckhead,WNewton,372,78,13,57,145,1,429,223,14,463,203,666
Buckhead,ENewton,30,12,1,13,41,1,43,53,2,43,55,98
Buckhead,NPaulding,193,45,0,62,170,1,255,215,1,238,233,471
Buckhead,WPaulding,69,10,0,32,120,0,101,130,0,79,152,231
Buckhead,EPaulding,780,126,10,132,358,3,912,484,13,916,493,1409
Buckhead,NSpalding,80,24,2,16,14,0,96,38,2,106,30,136
Buckhead,SSpalding,32,11,0,10,32,0,42,43,0,43,42,85
Buckhead,WWalton,174,17,1,30,95,0,204,112,1,192,125,317
Buckhead,EWalton,58,13,0,20,51,0,78,64,0,71,71,142
NWAtlanta,NFulton,420,71,70,70,156,10,490,227,80,561,236,797
NWAtlanta,Roswell,371,69,43,44,97,7,415,166,50,483,148,631
NWAtlanta,SandySprings,1813,359,479,584,950,156,2397,1309,635,2651,1690,4341
NWAtlanta,Buckhead,5070,943,676,7264,8759,559,12334,9702,1235,6689,16582,23271
NWAtlanta,NWAtlanta,10016,2323,553,21369,35091,1254,31385,37414,1807,12892,57714,70606
NWAtlanta,NEAtlanta,7493,1470,1059,11802,15766,1387,19295,17236,2446,10022,28955,38977
NWAtlanta,SWAtlanta,4177,978,427,7267,15207,1051,11444,16185,1478,5582,23525,29107
NWAtlanta,CBDAtlanta,5298,977,1905,7370,10186,2621,12668,11163,4526,8180,20177,28357
NWAtlanta,SEAtlanta,1782,453,301,2137,4319,376,3919,4772,677,2536,6832,9368
NWAtlanta,SFulton,921,163,27,556,1154,19,1477,1317,46,1111,1729,2840
NWAtlanta,Tri-Cities,1590,327,312,860,1892,197,2450,2219,509,2229,2949,5178
NWAtlanta,Shannon,917,172,98,243,551,35,1160,723,133,1187,829,2016
NWAtlanta,WCherokee,31,9,0,12,37,0,43,46,0,40,49,89
NWAtlanta,NCherokee,18,2,0,6,22,0,24,24,0,20,28,48
NWAtlanta,ECentCherokee,175,40,0,35,54,1,210,94,1,215,90,305
NWAtlanta,Woodstock,320,73,5,51,117,1,371,190,6,398,169,567
NWAtlanta,Airport,579,101,337,119,178,39,698,279,376,1017,336,1353
NWAtlanta,NEClayton,775,151,55,245,538,40,1020,689,95,981,823,1804
NWAtlanta,Riverdale,575,142,45,108,324,23,683,466,68,762,455,1217
NWAtlanta,SClayton,423,93,13,68,211,4,491,304,17,529,283,812
NWAtlanta,NWCobb,645,134,8,137,269,7,782,403,15,787,413,1200
NWAtlanta,NECobb,833,167,12,275,647,4,1108,814,16,1012,926,1938
NWAtlanta,SWCobb,837,150,3,272,733,3,1109,883,6,990,1008,1998
NWAtlanta,Marietta,684,169,25,372,727,19,1056,896,44,878,1118,1996
NWAtlanta,Cumberland,4703,1010,158,4880,7666,92,9583,8676,250,5871,12638,18509
NWAtlanta,SCobb,3280,636,63,3108,7301,90,6388,7937,153,3979,10499,14478
NWAtlanta,Chamblee,1983,426,530,650,1349,223,2633,1775,753,2939,2222,5161
NWAtlanta,NWDeKalb,1482,301,202,1057,1500,214,2539,1801,416,1985,2771,4756
NWAtlanta,NEDeKalb,1218,224,195,301,670,101,1519,894,296,1637,1072,2709
NWAtlanta,Atlanta-DeKalb,558,111,86,455,902,151,1013,1013,237,755,1508,2263
NWAtlanta,Decatur,441,74,149,195,305,100,636,379,249,664,600,1264
NWAtlanta,SWDeKalb,1101,182,239,394,989,114,1495,1171,353,1522,1497,3019
NWAtlanta,SEDeKalb,707,148,132,124,275,39,831,423,171,987,438,1425
NWAtlanta,SDeKalb,908,203,61,273,788,32,1181,991,93,1172,1093,2265
NWAtlanta,WDouglas,695,123,6,134,348,2,829,471,8,824,484,1308
NWAtlanta,EDouglas,1371,235,27,634,1641,14,2005,1876,41,1633,2289,3922
NWAtlanta,WFayette,206,31,4,56,100,2,262,131,6,241,158,399
NWAtlanta,EFayette,245,47,7,60,105,0,305,152,7,299,165,464
NWAtlanta,NGwinnett,389,84,9,46,130,6,435,214,15,482,182,664
NWAtlanta,CentGwinnett,734,161,20,106,191,6,840,352,26,915,303,1218
NWAtlanta,EGwinnett,164,48,2,23,85,2,187,133,4,214,110,324
NWAtlanta,Norcross,807,197,93,131,389,12,938,586,105,1097,532,1629
NWAtlanta,Lilburn,297,57,18,75,139,8,372,196,26,372,222,594
NWAtlanta,Snellville,304,64,8,65,77,5,369,141,13,376,147,523
NWAtlanta,NHenry,391,71,8,74,193,3,465,264,11,470,270,740
NWAtlanta,EHenry,185,36,2,21,68,1,206,104,3,223,90,313
NWAtlanta,SHenry,367,75,2,67,120,1,434,195,3,444,188,632
NWAtlanta,SRockdale,182,27,2,31,76,1,213,103,3,211,108,319
