FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
NFulton,NFulton,78317,14347,1482,128629,214533,1862,206946,228880,3344,94146,345024,439170
NFulton,Roswell,16927,2998,408,23424,48474,550,40351,51472,958,20333,72448,92781
NFulton,SandySprings,8419,1371,503,3127,6492,241,11546,7863,744,10293,9860,20153
NFulton,Buckhead,3307,465,450,437,1082,74,3744,1547,524,4222,1593,5815
NFulton,NWAtlanta,526,95,68,96,167,11,622,262,79,689,274,963
NFulton,NEAtlanta,1706,299,453,242,699,135,1948,998,588,2458,1076,3534
NFulton,SWAtlanta,373,74,77,85,171,20,458,245,97,524,276,800
NFulton,CBDAtlanta,910,190,680,134,447,96,1044,637,776,1780,677,2457
NFulton,SEAtlanta,339,78,69,64,118,8,403,196,77,486,190,676
NFulton,SFulton,92,19,3,36,26,1,128,45,4,114,63,177
NFulton,Tri-Cities,275,59,48,47,59,8,322,118,56,382,114,496
NFulton,Shannon,84,9,9,21,63,3,105,72,12,102,87,189
NFulton,WCherokee,445,63,0,106,445,0,551,508,0,508,551,1059
NFulton,NCherokee,378,70,0,131,294,0,509,364,0,448,425,873
NFulton,ECentCherokee,6685,1209,13,4361,12116,14,11046,13325,27,7907,16491,24398
NFulton,Woodstock,3446,643,20,2526,6003,18,5972,6646,38,4109,8547,12656
NFulton,Airport,76,19,39,14,13,1,90,32,40,134,28,162
NFulton,NEClayton,141,50,6,31,49,1,172,99,7,197,81,278
NFulton,Riverdale,92,25,5,13,78,0,105,103,5,122,91,213
NFulton,SClayton,76,19,2,15,30,1,91,49,3,97,46,143
NFulton,NWCobb,1403,272,9,462,1148,23,1865,1420,32,1684,1633,3317
NFulton,NECobb,5065,884,30,3523,8893,20,8588,9777,50,5979,12436,18415
NFulton,SWCobb,257,37,1,56,157,1,313,194,2,295,214,509
NFulton,Marietta,838,170,6,302,541,30,1140,711,36,1014,873,1887
NFulton,Cumberland,2153,338,38,382,839,12,2535,1177,50,2529,1233,3762
NFulton,SCobb,466,76,11,102,150,2,568,226,13,553,254,807
NFulton,Chamblee,5433,881,318,1651,4279,83,7084,5160,401,6632,6013,12645
NFulton,NWDeKalb,1255,197,140,260,1025,172,1515,1222,312,1592,1457,3049
NFulton,NEDeKalb,1510,284,30,361,918,7,1871,1202,37,1824,1286,3110
NFulton,Atlanta-DeKalb,153,27,23,19,89,0,172,116,23,203,108,311
NFulton,Decatur,176,21,29,30,85,11,206,106,40,226,126,352
NFulton,SWDeKalb,359,64,44,58,117,11,417,181,55,467,186,653
NFulton,SEDeKalb,382,58,11,78,139,5,460,197,16,451,222,673
NFulton,SDeKalb,258,55,15,79,122,3,337,177,18,328,204,532
NFulton,WDouglas,66,7,0,16,30,0,82,37,0,73,46,119
NFulton,EDouglas,153,22,3,55,94,0,208,116,3,178,149,327
NFulton,WFayette,17,0,0,5,9,0,22,9,0,17,14,31
NFulton,EFayette,41,6,0,13,38,0,54,44,0,47,51,98
NFulton,NGwinnett,5563,988,1,2690,7574,13,8253,8562,14,6552,10277,16829
NFulton,CentGwinnett,9613,1827,17,9310,21693,25,18923,23520,42,11457,31028,42485
NFulton,EGwinnett,806,141,1,181,393,2,987,534,3,948,576,1524
NFulton,Norcross,6829,1323,29,4870,12064,41,11699,13387,70,8181,16975,25156
NFulton,Lilburn,934,160,4,397,954,6,1331,1114,10,1098,1357,2455
NFulton,Snellville,801,149,3,224,449,4,1025,598,7,953,677,1630
NFulton,NHenry,106,11,3,19,22,0,125,33,3,120,41,161
NFulton,EHenry,53,5,1,19,28,0,72,33,1,59,47,106
NFulton,SHenry,51,9,0,17,37,0,68,46,0,60,54,114
NFulton,SRockdale,71,13,1,17,30,0,88,43,1,85,47,132
NFulton,NRockdale,102,16,0,31,55,0,133,71,0,118,86,204
NFulton,NBarrow,316,37,0,55,69,1,371,106,1,353,125,478
NFulton,SBarrow,203,34,0,40,122,0,243,156,0,237,162,399
NFulton,NWBartow,44,10,0,9,51,0,53,61,0,54,60,114
NFulton,NEBartow,84,8,0,31,49,0,115,57,0,92,80,172
NFulton,SWBartow,58,13,0,19,53,0,77,66,0,71,72,143
NFulton,Cartersville,203,38,1,72,148,0,275,186,1,242,220,462
NFulton,NECarroll,10,1,0,6,10,0,16,11,0,11,16,27
NFulton,WCarroll,0,0,0,1,0,0,1,0,0,0,1,1
NFulton,CentralCarroll,3,0,0,2,5,0,5,5,0,3,7,10
NFulton,SECarroll,1,0,0,0,0,0,1,0,0,1,0,1
NFulton,WCoweta,8,1,0,2,0,0,10,1,0,9,2,11
NFulton,NCoweta,16,3,1,10,36,0,26,39,1,20,46,66
NFulton,SCoweta,1,0,0,1,1,0,2,1,0,1,2,3
NFulton,SECoweta,0,1,0,1,5,0,1,6,0,1,6,7
NFulton,NForsyth,4223,674,0,740,2187,3,4963,2861,3,4897,2930,7827
NFulton,Cumming,13444,2301,39,5402,15210,37,18846,17511,76,15784,20649,36433
NFulton,SForsyth,16326,3060,109,18634,41710,109,34960,44770,218,19495,60453,79948
NFulton,NHall,314,53,0,51,105,0,365,158,0,367,156,523
NFulton,Gainesville,667,128,0,136,278,0,803,406,0,795,414,1209
NFulton,SHall,829,141,0,162,315,0,991,456,0,970,477,1447
NFulton,WNewton,87,12,0,22,22,0,109,34,0,99,44,143
NFulton,ENewton,8,0,0,4,12,0,12,12,0,8,16,24
NFulton,NPaulding,131,20,0,38,78,0,169,98,0,151,116,267
NFulton,WPaulding,19,4,0,11,32,0,30,36,0,23,43,66
NFulton,EPaulding,256,34,0,62,140,0,318,174,0,290,202,492
NFulton,NSpalding,6,0,0,0,3,0,6,3,0,6,3,9
NFulton,SSpalding,1,0,0,1,1,0,2,1,0,1,2,3
NFulton,WWalton,190,23,0,54,91,0,244,114,0,213,145,358
NFulton,EWalton,101,16,0,36,54,0,137,70,0,117,90,207
Roswell,NFulton,17224,3141,422,23408,48888,528,40632,52029,950,20787,72824,93611
Roswell,Roswell,24730,4389,530,61100,110897,1353,85830,115286,1883,29649,173350,202999
Roswell,SandySprings,8693,1401,674,6990,14230,572,15683,15631,1246,10768,21792,32560
Roswell,Buckhead,3199,445,799,602,1404,203,3801,1849,1002,4443,2209,6652
Roswell,NWAtlanta,484,78,101,81,190,64,565,268,165,663,335,998
Roswell,NEAtlanta,1656,240,731,221,630,223,1877,870,954,2627,1074,3701
Roswell,SWAtlanta,312,53,87,62,147,26,374,200,113,452,235,687
Roswell,CBDAtlanta,764,139,1096,106,378,235,870,517,1331,1999,719,2718
Roswell,SEAtlanta,266,84,85,49,78,26,315,162,111,435,153,588
Roswell,SFulton,100,9,4,17,94,0,117,103,4,113,111,224
Roswell,Tri-Cities,256,41,65,44,47,10,300,88,75,362,101,463
Roswell,Shannon,78,8,6,20,56,0,98,64,6,92,76,168
Roswell,WCherokee,185,29,0,65,197,0,250,226,0,214,262,476
Roswell,NCherokee,112,20,0,44,66,0,156,86,0,132,110,242
Roswell,ECentCherokee,2372,433,5,1288,4066,6,3660,4499,11,2810,5360,8170
Roswell,Woodstock,2595,444,12,1835,5072,6,4430,5516,18,3051,6913,9964
Roswell,Airport,62,11,51,5,6,0,67,17,51,124,11,135
Roswell,NEClayton,120,31,9,30,56,2,150,87,11,160,88,248
Roswell,Riverdale,61,19,5,7,24,0,68,43,5,85,31,116
Roswell,SClayton,44,13,2,18,31,0,62,44,2,59,49,108
Roswell,NWCobb,1149,234,1,558,1208,30,1707,1442,31,1384,1796,3180
Roswell,NECobb,5697,1015,36,7198,17484,20,12895,18499,56,6748,24702,31450
Roswell,SWCobb,222,32,0,59,139,0,281,171,0,254,198,452
Roswell,Marietta,793,152,9,412,887,55,1205,1039,64,954,1354,2308
Roswell,Cumberland,2027,352,57,622,1249,27,2649,1601,84,2436,1898,4334
Roswell,SCobb,429,67,4,109,265,1,538,332,5,500,375,875
Roswell,Chamblee,4876,790,415,2679,6372,168,7555,7162,583,6081,9219,15300
Roswell,NWDeKalb,1143,180,247,286,730,244,1429,910,491,1570,1260,2830
Roswell,NEDeKalb,1169,198,31,499,949,24,1668,1147,55,1398,1472,2870
Roswell,Atlanta-DeKalb,117,19,32,17,39,6,134,58,38,168,62,230
Roswell,Decatur,157,17,34,27,50,25,184,67,59,208,102,310
Roswell,SWDeKalb,310,68,47,56,167,9,366,235,56,425,232,657
Roswell,SEDeKalb,305,55,18,66,161,5,371,216,23,378,232,610
Roswell,SDeKalb,262,40,14,51,64,2,313,104,16,316,117,433
Roswell,WDouglas,71,13,1,21,31,0,92,44,1,85,52,137
Roswell,EDouglas,119,17,1,40,72,0,159,89,1,137,112,249
Roswell,WFayette,18,0,0,6,4,0,24,4,0,18,10,28
Roswell,EFayette,33,5,0,11,15,0,44,20,0,38,26,64
Roswell,NGwinnett,1292,198,0,372,735,0,1664,933,0,1490,1107,2597
Roswell,CentGwinnett,2219,456,9,1375,3798,12,3594,4254,21,2684,5185,7869
Roswell,EGwinnett,284,60,0,68,146,0,352,206,0,344,214,558
Roswell,Norcross,4261,782,33,4979,11145,30,9240,11927,63,5076,16154,21230
Roswell,Lilburn,506,80,1,253,621,2,759,701,3,587,876,1463
Roswell,Snellville,377,62,1,88,206,0,465,268,1,440,294,734
Roswell,NHenry,80,13,1,18,43,0,98,56,1,94,61,155
Roswell,EHenry,37,12,0,8,7,0,45,19,0,49,15,64
Roswell,SHenry,34,7,2,18,35,0,52,42,2,43,53,96
Roswell,SRockdale,65,8,0,15,40,0,80,48,0,73,55,128
Roswell,NRockdale,66,9,0,15,47,0,81,56,0,75,62,137
Roswell,NBarrow,90,18,0,22,28,0,112,46,0,108,50,158
Roswell,SBarrow,64,7,0,33,29,0,97,36,0,71,62,133
Roswell,NWBartow,31,2,0,9,9,0,40,11,0,33,18,51
Roswell,NEBartow,37,8,0,18,56,0,55,64,0,45,74,119
Roswell,SWBartow,50,8,0,13,57,0,63,65,0,58,70,128
Roswell,Cartersville,159,29,0,63,99,0,222,128,0,188,162,350
Roswell,NECarroll,11,0,0,4,4,0,15,4,0,11,8,19
Roswell,WCarroll,0,0,0,1,0,0,1,0,0,0,1,1
Roswell,CentralCarroll,4,1,0,0,1,0,4,2,0,5,1,6
Roswell,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
Roswell,WCoweta,1,0,0,0,0,0,1,0,0,1,0,1
Roswell,NCoweta,15,2,0,11,17,0,26,19,0,17,28,45
Roswell,SCoweta,0,0,0,1,1,0,1,1,0,0,2,2
Roswell,SECoweta,2,0,0,1,0,0,3,0,0,2,1,3
Roswell,NForsyth,1285,210,2,216,541,0,1501,751,2,1497,757,2254
Roswell,Cumming,3195,533,9,843,2354,7,4038,2887,16,3737,3204,6941
Roswell,SForsyth,2459,452,13,1485,3947,19,3944,4399,32,2924,5451,8375
Roswell,NHall,97,7,0,18,57,0,115,64,0,104,75,179
Roswell,Gainesville,214,35,0,41,60,0,255,95,0,249,101,350
Roswell,SHall,217,35,0,43,100,0,260,135,0,252,143,395
Roswell,WNewton,52,9,1,16,19,0,68,28,1,62,35,97
Roswell,ENewton,2,0,0,2,0,0,4,0,0,2,2,4
Roswell,NPaulding,107,12,0,36,65,0,143,77,0,119,101,220
Roswell,WPaulding,19,3,0,10,15,0,29,18,0,22,25,47
Roswell,EPaulding,218,32,2,52,160,0,270,192,2,252,212,464
Roswell,NSpalding,3,0,0,3,1,0,6,1,0,3,4,7
Roswell,SSpalding,3,1,0,0,0,0,3,1,0,4,0,4
Roswell,WWalton,86,12,0,16,28,0,102,40,0,98,44,142
Roswell,EWalton,42,10,0,8,24,0,50,34,0,52,32,84
SandySprings,NFulton,8625,1395,508,3148,6240,256,11773,7635,764,10528,9644,20172
SandySprings,Roswell,9123,1523,729,7010,14802,603,16133,16325,1332,11375,22415,33790
SandySprings,SandySprings,47551,7431,1661,89681,111624,1915,137232,119055,3576,56643,203220,259863
SandySprings,Buckhead,11671,1602,1192,9493,15252,637,21164,16854,1829,14465,25382,39847
SandySprings,NWAtlanta,1949,352,439,615,1070,106,2564,1422,545,2740,1791,4531
SandySprings,NEAtlanta,5381,799,1720,1679,2862,517,7060,3661,2237,7900,5058,12958
SandySprings,SWAtlanta,1616,248,495,278,458,87,1894,706,582,2359,823,3182
SandySprings,CBDAtlanta,2419,447,2112,576,1016,570,2995,1463,2682,4978,2162,7140
SandySprings,SEAtlanta,1074,255,549,196,472,96,1270,727,645,1878,764,2642
SandySprings,SFulton,504,77,22,96,176,10,600,253,32,603,282,885
SandySprings,Tri-Cities,874,160,283,83,218,51,957,378,334,1317,352,1669
SandySprings,Shannon,548,85,105,81,126,12,629,211,117,738,219,957
SandySprings,WCherokee,223,30,0,38,74,0,261,104,0,253,112,365
SandySprings,NCherokee,105,15,0,33,45,0,138,60,0,120,78,198
SandySprings,ECentCherokee,1713,267,13,391,993,17,2104,1260,30,1993,1401,3394
SandySprings,Woodstock,2015,323,24,502,1071,15,2517,1394,39,2362,1588,3950
SandySprings,Airport,255,47,162,17,51,5,272,98,167,464,73,537
SandySprings,NEClayton,504,121,66,68,135,5,572,256,71,691,208,899
SandySprings,Riverdale,397,94,93,43,80,10,440,174,103,584,133,717
SandySprings,SClayton,291,83,31,40,165,5,331,248,36,405,210,615
SandySprings,NWCobb,2563,483,35,505,829,9,3068,1312,44,3081,1343,4424
SandySprings,NECobb,7771,1303,115,6649,13356,96,14420,14659,211,9189,20101,29290
SandySprings,SWCobb,906,146,3,202,410,11,1108,556,14,1055,623,1678
SandySprings,Marietta,2072,364,61,941,1613,47,3013,1977,108,2497,2601,5098
SandySprings,Cumberland,8748,1407,160,7186,10818,152,15934,12225,312,10315,18156,28471
SandySprings,SCobb,2226,371,61,760,1821,13,2986,2192,74,2658,2594,5252
SandySprings,Chamblee,21045,3412,831,30672,41541,772,51717,44953,1603,25288,72985,98273
SandySprings,NWDeKalb,3314,525,457,1246,2093,287,4560,2618,744,4296,3626,7922
SandySprings,NEDeKalb,4781,747,187,1809,3306,81,6590,4053,268,5715,5196,10911
SandySprings,Atlanta-DeKalb,562,84,201,114,285,45,676,369,246,847,444,1291
SandySprings,Decatur,542,72,159,129,186,17,671,258,176,773,332,1105
SandySprings,SWDeKalb,1494,272,278,195,506,62,1689,778,340,2044,763,2807
SandySprings,SEDeKalb,1609,255,154,197,538,34,1806,793,188,2018,769,2787
SandySprings,SDeKalb,1162,178,101,138,308,26,1300,486,127,1441,472,1913
SandySprings,WDouglas,422,62,3,91,166,3,513,228,6,487,260,747
SandySprings,EDouglas,741,126,19,126,223,19,867,349,38,886,368,1254
SandySprings,WFayette,108,10,3,42,41,3,150,51,6,121,86,207
SandySprings,EFayette,160,29,10,27,83,1,187,112,11,199,111,310
SandySprings,NGwinnett,2523,377,26,338,702,11,2861,1079,37,2926,1051,3977
SandySprings,CentGwinnett,3988,677,58,850,1854,42,4838,2531,100,4723,2746,7469
SandySprings,EGwinnett,907,146,2,117,255,4,1024,401,6,1055,376,1431
SandySprings,Norcross,6495,1126,119,4693,9480,120,11188,10606,239,7740,14293,22033
SandySprings,Lilburn,1578,219,25,423,913,24,2001,1132,49,1822,1360,3182
SandySprings,Snellville,1170,178,14,190,390,9,1360,568,23,1362,589,1951
SandySprings,NHenry,446,83,35,61,127,3,507,210,38,564,191,755
SandySprings,EHenry,200,35,6,30,50,2,230,85,8,241,82,323
SandySprings,SHenry,256,59,8,46,101,2,302,160,10,323,149,472
SandySprings,SRockdale,298,53,11,54,81,1,352,134,12,362,136,498
SandySprings,NRockdale,317,58,12,45,90,6,362,148,18,387,141,528
SandySprings,NBarrow,236,62,0,33,112,0,269,174,0,298,145,443
SandySprings,SBarrow,214,28,0,34,80,0,248,108,0,242,114,356
SandySprings,NWBartow,85,10,0,16,19,0,101,29,0,95,35,130
SandySprings,NEBartow,67,13,1,20,39,0,87,52,1,81,59,140
SandySprings,SWBartow,130,21,0,34,50,0,164,71,0,151,84,235
SandySprings,Cartersville,390,64,0,80,127,1,470,191,1,454,208,662
SandySprings,NECarroll,79,13,1,23,28,0,102,41,1,93,51,144
SandySprings,WCarroll,1,1,0,5,5,0,6,6,0,2,10,12
SandySprings,CentralCarroll,31,4,0,12,10,0,43,14,0,35,22,57
SandySprings,SECarroll,6,0,0,5,13,0,11,13,0,6,18,24
SandySprings,WCoweta,28,2,0,6,4,0,34,6,0,30,10,40
SandySprings,NCoweta,187,22,11,36,56,4,223,78,15,220,96,316
SandySprings,SCoweta,7,0,0,5,1,0,12,1,0,7,6,13
SandySprings,SECoweta,19,3,1,5,11,2,24,14,3,23,18,41
SandySprings,NForsyth,1229,179,4,179,381,3,1408,560,7,1412,563,1975
SandySprings,Cumming,3023,472,26,491,1098,39,3514,1570,65,3521,1628,5149
SandySprings,SForsyth,1976,336,42,459,1157,46,2435,1493,88,2354,1662,4016
SandySprings,NHall,87,16,0,17,44,0,104,60,0,103,61,164
SandySprings,Gainesville,190,27,0,44,117,0,234,144,0,217,161,378
SandySprings,SHall,394,67,2,66,118,0,460,185,2,463,184,647
SandySprings,WNewton,325,61,9,62,136,3,387,197,12,395,201,596
SandySprings,ENewton,37,3,0,8,3,0,45,6,0,40,11,51
SandySprings,NPaulding,312,45,3,63,152,0,375,197,3,360,215,575
SandySprings,WPaulding,98,13,0,16,38,0,114,51,0,111,54,165
SandySprings,EPaulding,772,98,4,124,260,8,896,358,12,874,392,1266
SandySprings,NSpalding,35,8,2,10,17,0,45,25,2,45,27,72
SandySprings,SSpalding,15,2,0,10,23,0,25,25,0,17,33,50
SandySprings,WWalton,211,35,2,42,79,0,253,114,2,248,121,369
SandySprings,EWalton,78,12,0,19,28,0,97,40,0,90,47,137
Buckhead,NFulton,3184,486,429,449,1043,90,3633,1529,519,4099,1582,5681
Buckhead,Roswell,2984,428,790,537,1446,182,3521,1874,972,4202,2165,6367
Buckhead,SandySprings,11778,1710,1226,9524,15829,611,21302,17539,1837,14714,25964,40678
Buckhead,Buckhead,45468,5713,2620,89402,80089,3120,134870,85802,5740,53801,172611,226412
Buckhead,NWAtlanta,5001,921,676,7310,9631,540,12311,10552,1216,6598,17481,24079
Buckhead,NEAtlanta,15341,2150,1984,20097,19129,1559,35438,21279,3543,19475,40785,60260
Buckhead,SWAtlanta,2691,535,1022,1352,2345,533,4043,2880,1555,4248,4230,8478
Buckhead,CBDAtlanta,6272,1059,2929,3959,4623,1785,10231,5682,4714,10260,10367,20627
Buckhead,SEAtlanta,2239,542,803,1002,2151,487,3241,2693,1290,3584,3640,7224
Buckhead,SFulton,722,122,70,218,497,6,940,619,76,914,721,1635
Buckhead,Tri-Cities,1846,386,713,314,748,240,2160,1134,953,2945,1302,4247
Buckhead,Shannon,947,227,273,127,533,30,1074,760,303,1447,690,2137
Buckhead,WCherokee,173,23,1,48,71,0,221,94,1,197,119,316
Buckhead,NCherokee,56,15,0,16,60,0,72,75,0,71,76,147
Buckhead,ECentCherokee,826,151,8,149,346,3,975,497,11,985,498,1483
Buckhead,Woodstock,1137,199,40,166,556,4,1303,755,44,1376,726,2102
Buckhead,Airport,590,138,374,51,117,24,641,255,398,1102,192,1294
Buckhead,NEClayton,1077,281,126,202,598,22,1279,879,148,1484,822,2306
Buckhead,Riverdale,731,249,141,111,334,20,842,583,161,1121,465,1586
Buckhead,SClayton,555,177,57,88,282,23,643,459,80,789,393,1182
Buckhead,NWCobb,2246,431,59,428,854,22,2674,1285,81,2736,1304,4040
Buckhead,NECobb,3517,501,167,1354,2714,50,4871,3215,217,4185,4118,8303
Buckhead,SWCobb,722,154,19,215,636,4,937,790,23,895,855,1750
Buckhead,Marietta,1931,354,106,721,1384,76,2652,1738,182,2391,2181,4572
Buckhead,Cumberland,8934,1374,382,9002,11600,285,17936,12974,667,10690,20887,31577
Buckhead,SCobb,2562,401,134,1429,3084,47,3991,3485,181,3097,4560,7657
Buckhead,Chamblee,12606,2067,1447,13462,21304,1240,26068,23371,2687,16120,36006,52126
Buckhead,NWDeKalb,6467,986,528,7500,9806,694,13967,10792,1222,7981,18000,25981
Buckhead,NEDeKalb,4374,787,411,1966,4056,198,6340,4843,609,5572,6220,11792
Buckhead,Atlanta-DeKalb,1129,181,197,730,1092,133,1859,1273,330,1507,1955,3462
Buckhead,Decatur,918,133,206,501,738,128,1419,871,334,1257,1367,2624
Buckhead,SWDeKalb,2028,393,606,630,1381,238,2658,1774,844,3027,2249,5276
Buckhead,SEDeKalb,1906,347,411,330,887,87,2236,1234,498,2664,1304,3968
Buckhead,SDeKalb,1612,330,338,292,876,80,1904,1206,418,2280,1248,3528
Buckhead,WDouglas,526,80,22,119,297,7,645,377,29,628,423,1051
Buckhead,EDouglas,899,141,49,273,506,16,1172,647,65,1089,795,1884
Buckhead,WFayette,164,29,15,54,95,1,218,124,16,208,150,358
Buckhead,EFayette,303,67,26,62,117,4,365,184,30,396,183,579
Buckhead,NGwinnett,1564,296,46,177,552,8,1741,848,54,1906,737,2643
Buckhead,CentGwinnett,2723,493,129,386,1256,39,3109,1749,168,3345,1681,5026
Buckhead,EGwinnett,609,121,8,70,222,2,679,343,10,738,294,1032
Buckhead,Norcross,4031,730,277,1096,2876,145,5127,3606,422,5038,4117,9155
Buckhead,Lilburn,1125,223,60,279,832,11,1404,1055,71,1408,1122,2530
Buckhead,Snellville,801,151,28,173,582,9,974,733,37,980,764,1744
Buckhead,NHenry,667,169,64,92,267,5,759,436,69,900,364,1264
Buckhead,EHenry,220,60,9,51,145,1,271,205,10,289,197,486
Buckhead,SHenry,440,127,14,81,189,2,521,316,16,581,272,853
Buckhead,SRockdale,327,66,33,47,139,3,374,205,36,426,189,615
Buckhead,NRockdale,330,65,22,55,84,1,385,149,23,417,140,557
Buckhead,NBarrow,136,26,1,44,58,0,180,84,1,163,102,265
Buckhead,SBarrow,95,16,1,24,66,0,119,82,1,112,90,202
Buckhead,NWBartow,65,7,0,16,22,0,81,29,0,72,38,110
Buckhead,NEBartow,45,14,0,29,64,0,74,78,0,59,93,152
Buckhead,SWBartow,100,18,0,36,106,0,136,124,0,118,142,260
Buckhead,Cartersville,332,57,1,78,142,0,410,199,1,390,220,610
Buckhead,NECarroll,113,15,0,33,73,0,146,88,0,128,106,234
Buckhead,WCarroll,10,3,0,8,4,0,18,7,0,13,12,25
Buckhead,CentralCarroll,71,12,0,23,29,0,94,41,0,83,52,135
Buckhead,SECarroll,6,4,0,4,6,0,10,10,0,10,10,20
Buckhead,WCoweta,50,8,1,15,52,1,65,60,2,59,68,127
Buckhead,NCoweta,319,58,21,62,291,3,381,349,24,398,356,754
Buckhead,SCoweta,25,1,0,15,27,0,40,28,0,26,42,68
Buckhead,SECoweta,39,3,0,12,53,0,51,56,0,42,65,107
Buckhead,NForsyth,429,59,3,89,335,0,518,394,3,491,424,915
Buckhead,Cumming,984,151,31,181,628,7,1165,779,38,1166,816,1982
Buckhead,SForsyth,649,108,31,111,388,15,760,496,46,788,514,1302
Buckhead,NHall,28,5,0,17,18,0,45,23,0,33,35,68
Buckhead,Gainesville,85,11,0,33,75,0,118,86,0,96,108,204
Buckhead,SHall,279,51,3,54,84,0,333,135,3,333,138,471
Buckhead,WNewton,386,79,22,66,134,10,452,213,32,487,210,697
Buckhead,ENewton,43,12,0,16,38,1,59,50,1,55,55,110
Buckhead,NPaulding,244,41,4,60,170,0,304,211,4,289,230,519
Buckhead,WPaulding,56,11,0,30,92,0,86,103,0,67,122,189
Buckhead,EPaulding,705,106,11,132,352,1,837,458,12,822,485,1307
Buckhead,NSpalding,84,19,1,14,30,0,98,49,1,104,44,148
Buckhead,SSpalding,30,7,0,12,32,0,42,39,0,37,44,81
Buckhead,WWalton,125,28,2,37,134,0,162,162,2,155,171,326
Buckhead,EWalton,69,7,0,24,59,0,93,66,0,76,83,159
NWAtlanta,NFulton,504,86,76,89,145,11,593,231,87,666,245,911
NWAtlanta,Roswell,459,95,98,79,143,51,538,238,149,652,273,925
NWAtlanta,SandySprings,1953,360,454,642,992,154,2595,1352,608,2767,1788,4555
NWAtlanta,Buckhead,5043,913,641,7277,9053,546,12320,9966,1187,6597,16876,23473
NWAtlanta,NWAtlanta,9882,2400,530,21410,34858,1291,31292,37258,1821,12812,57559,70371
NWAtlanta,NEAtlanta,7421,1466,1055,11834,15414,1470,19255,16880,2525,9942,28718,38660
NWAtlanta,SWAtlanta,4249,938,421,7157,15339,1097,11406,16277,1518,5608,23593,29201
NWAtlanta,CBDAtlanta,5292,1010,1813,7508,10600,2698,12800,11610,4511,8115,20806,28921
NWAtlanta,SEAtlanta,1725,423,277,2157,4191,297,3882,4614,574,2425,6645,9070
NWAtlanta,SFulton,850,160,25,523,1058,22,1373,1218,47,1035,1603,2638
NWAtlanta,Tri-Cities,1592,323,294,903,1770,221,2495,2093,515,2209,2894,5103
NWAtlanta,Shannon,897,164,86,232,676,50,1129,840,136,1147,958,2105
NWAtlanta,WCherokee,63,15,0,24,29,0,87,44,0,78,53,131
NWAtlanta,NCherokee,19,7,0,6,11,0,25,18,0,26,17,43
NWAtlanta,ECentCherokee,312,41,0,52,98,4,364,139,4,353,154,507
NWAtlanta,Woodstock,433,81,5,62,138,0,495,219,5,519,200,719
NWAtlanta,Airport,590,110,337,122,204,40,712,314,377,1037,366,1403
NWAtlanta,NEClayton,749,170,39,229,654,32,978,824,71,958,915,1873
NWAtlanta,Riverdale,546,141,56,119,419,21,665,560,77,743,559,1302
NWAtlanta,SClayton,420,101,11,65,258,2,485,359,13,532,325,857
NWAtlanta,NWCobb,838,191,18,147,358,7,985,549,25,1047,512,1559
NWAtlanta,NECobb,995,194,34,288,616,5,1283,810,39,1223,909,2132
NWAtlanta,SWCobb,743,139,9,261,675,4,1004,814,13,891,940,1831
NWAtlanta,Marietta,801,173,59,374,673,35,1175,846,94,1033,1082,2115
NWAtlanta,Cumberland,4751,1061,212,5067,7751,145,9818,8812,357,6024,12963,18987
NWAtlanta,SCobb,3292,611,68,3230,7458,103,6522,8069,171,3971,10791,14762
NWAtlanta,Chamblee,1978,439,518,641,1364,213,2619,1803,731,2935,2218,5153
NWAtlanta,NWDeKalb,1608,314,304,1057,1720,311,2665,2034,615,2226,3088,5314
NWAtlanta,NEDeKalb,1196,260,191,308,581,104,1504,841,295,1647,993,2640
NWAtlanta,Atlanta-DeKalb,581,107,83,464,867,185,1045,974,268,771,1516,2287
NWAtlanta,Decatur,406,56,149,196,344,92,602,400,241,611,632,1243
NWAtlanta,SWDeKalb,997,228,234,399,951,137,1396,1179,371,1459,1487,2946
NWAtlanta,SEDeKalb,723,165,137,139,307,38,862,472,175,1025,484,1509
NWAtlanta,SDeKalb,898,235,110,245,753,64,1143,988,174,1243,1062,2305
NWAtlanta,WDouglas,837,106,1,149,455,0,986,561,1,944,604,1548
NWAtlanta,EDouglas,1506,252,11,640,1755,22,2146,2007,33,1769,2417,4186
NWAtlanta,WFayette,188,33,2,51,68,2,239,101,4,223,121,344
NWAtlanta,EFayette,241,40,9,61,121,0,302,161,9,290,182,472
NWAtlanta,NGwinnett,427,90,6,55,224,5,482,314,11,523,284,807
NWAtlanta,CentGwinnett,708,179,22,108,311,6,816,490,28,909,425,1334
NWAtlanta,EGwinnett,182,40,1,20,80,5,202,120,6,223,105,328
NWAtlanta,Norcross,823,182,73,132,409,16,955,591,89,1078,557,1635
NWAtlanta,Lilburn,297,52,20,59,126,4,356,178,24,369,189,558
NWAtlanta,Snellville,318,55,7,48,137,6,366,192,13,380,191,571
NWAtlanta,NHenry,391,59,15,86,179,2,477,238,17,465,267,732
NWAtlanta,EHenry,195,45,2,24,71,1,219,116,3,242,96,338
NWAtlanta,SHenry,378,63,2,66,135,1,444,198,3,443,202,645
NWAtlanta,SRockdale,184,31,9,33,79,1,217,110,10,224,113,337
